Date,Ticker,Price_Open,Price_Low,Price_High,Price_Close
2025-02-21,MU,103.25806799099445,97.38977427211219,103.2779985442369,98.47575378417969
2025-02-24,MU,99.85067498743317,94.92887722046123,100.32890185634243,95.05840301513672
2025-02-25,MU,95.14806132193294,92.41816095791296,95.57647698062735,92.87646484375
2025-02-26,MU,95.64621721872611,95.14805983737857,99.35250935215629,97.34991455078125
2025-02-27,MU,97.47944041762904,91.15284269605488,99.5218888826684,91.48162841796875
2025-02-28,MU,90.66465253252638,89.53881947380276,94.11190104633486,93.28495788574219
2025-03-03,MU,95.45692842837316,89.06058857512858,95.84549063245852,90.20635223388672
2025-03-04,MU,89.8675996045459,86.48013507588871,93.24510645727221,90.8639144897461
2025-03-05,MU,91.81041571697938,90.09675294441699,94.69973032644299,93.99234008789062
2025-03-06,MU,90.59491110713579,88.70191134069209,92.9462147999767,88.94102478027344
2025-03-07,MU,89.95727269776425,89.16021774199622,92.99602856391114,92.617431640625
2025-03-10,MU,89.25984675199922,85.443966525686,91.03329362946242,86.75910186767578
2025-03-11,MU,87.57607631385092,85.75281832489914,90.76428077435756,88.72183990478516
2025-03-12,MU,92.12923562193433,91.90007986130883,96.6325754104298,95.28755187988281
2025-03-13,MU,93.90267411572637,93.65359540454408,97.75841530128879,94.53034973144531
2025-03-14,MU,98.3860883302057,98.3860883302057,102.40123583269201,100.41857147216797
2025-03-17,MU,100.68757025549807,100.5879402967434,104.06507678584823,102.73001861572266
2025-03-18,MU,101.52449079635147,99.920423183985,102.92929086605407,101.34515380859375
2025-03-19,MU,100.44847054577039,100.1196847958489,103.21822482413522,101.68389892578125
2025-03-20,MU,101.20566472387985,100.97650896282855,104.30420452884842,102.62042999267578
2025-03-21,MU,97.83812039587315,93.35470333412435,98.13701790716819,94.3709487915039
2025-03-24,MU,95.74585524797871,94.97869616057957,98.05730538828034,96.582763671875
2025-03-25,MU,95.82556118970575,92.90635841741829,96.02482111630928,93.83293151855469
2025-03-26,MU,95.64623060448109,90.63476786297186,96.28387153374194,91.79048919677734
2025-03-27,MU,90.7543168247767,89.27977509070787,91.87019220291242,90.82406616210938
2025-03-28,MU,90.13660014108454,87.2771739613347,90.55505052799079,88.11408233642578
2025-03-31,MU,85.7946438120245,83.89917922882586,86.88203738837028,86.6825180053711
2025-04-01,MU,88.31859846191654,86.04404407968524,88.67773942870846,88.4981689453125
2025-04-02,MU,86.92193677609905,86.49296328225762,89.71525361197476,88.388427734375
2025-04-03,MU,82.72199724719897,74.03279637648919,83.15097077405038,74.16248321533203
2025-04-04,MU,70.48128396071769,63.70749808265911,71.1696310127557,64.56544494628906
2025-04-07,MU,63.78730852924181,61.39304206442101,72.28696304192796,68.20673370361328
2025-04-08,MU,71.42901781188894,63.3683148156588,72.79574899447849,65.38349151611328
2025-04-09,MU,66.04191333944567,63.54788707011225,78.37239863875062,77.68405151367188
2025-04-10,MU,72.32687510469314,67.33881475264535,72.87556478788883,69.88272857666016
2025-04-11,MU,68.8751420763307,66.67042019172567,70.00244103842446,69.38392639160156
2025-04-14,MU,74.49168825401945,69.80291477004062,74.60142618591978,70.85040283203125
2025-04-15,MU,70.95017975722467,70.38154112888485,72.62616849514895,70.87036895751953
2025-04-16,MU,67.76779307874045,67.00960572004641,70.2817723264843,69.1644515991211
2025-04-17,MU,70.27179481314613,66.84000694629727,70.31170020824621,68.63571166992188
2025-04-21,MU,67.59819601538176,65.49323393813212,67.83762078112703,66.58062744140625
2025-04-22,MU,67.37872071591792,67.27896103027251,70.231891870198,70.04234313964844
2025-04-23,MU,73.51403908303242,72.32687823233216,75.21995488386074,72.75585174560547
2025-04-24,MU,74.39192987525861,73.42424497402789,77.4047149015955,77.23512268066406
2025-04-25,MU,77.36482205816903,76.71637266541275,80.10825535652714,79.58949279785156
2025-04-28,MU,78.58190363850473,76.7363227318111,79.4199017802626,78.37240600585938
2025-04-29,MU,77.75389280867556,76.28740174166411,78.00329584425774,76.69641876220703
2025-04-30,MU,73.44420069183565,73.32448450771813,76.96576995448623,76.76624298095703
2025-05-01,MU,79.21040214247553,77.45460271800079,79.6992299396071,77.58428955078125
2025-05-02,MU,79.3899749801364,78.91111780973523,81.47498067448115,80.52725219726562
2025-05-05,MU,79.2203835292946,78.86124255073248,80.95622651822708,80.22796630859375
2025-05-06,MU,78.85126556860601,78.35245949158637,81.02606036885872,80.31775665283203
2025-05-07,MU,80.79660912223623,80.00849457893872,82.67212491024749,82.42272186279297
2025-05-08,MU,84.04881058502984,83.16093651830755,86.00412918203489,84.94666290283203
2025-05-09,MU,85.36565986387593,84.47778577895431,86.06398523027194,85.65496826171875
2025-05-12,MU,92.58837314903874,91.73042616580172,93.97505330797803,92.06961822509766
2025-05-13,MU,92.32900154023692,92.32900154023692,97.17739688375474,96.69853973388672
2025-05-14,MU,96.07005524563351,94.09477979538337,97.41683015612472,95.09239196777344
2025-05-15,MU,93.78552009949317,91.94990979063579,95.3816980129496,95.22207641601562
2025-05-16,MU,95.67099974131655,95.47147275913834,97.95553231181823,97.76598358154297
2025-05-19,MU,95.48145429639061,95.47147604414434,98.78354795050399,98.41443634033203
2025-05-20,MU,97.68617506188257,96.7384466108043,98.39447873995154,97.8657455444336
2025-05-21,MU,96.92799263277375,95.03252817248917,98.58402471557375,95.61113739013672
2025-05-22,MU,95.18217827131983,94.14466072866647,96.9878538156039,94.60356140136719
2025-05-23,MU,92.03969131890399,90.71286544475002,93.61591259832397,93.14704132080078
2025-05-27,MU,94.95271749383438,93.9650836718486,96.46908449717439,96.14984893798828
2025-05-28,MU,96.46907991706425,95.37170821016095,96.9778641817031,95.95032501220703
2025-05-29,MU,98.35455872363362,95.88048534419423,99.3920760673639,96.56884002685547
2025-05-30,MU,95.81066494609244,91.9997871101281,96.37930352647118,94.23443603515625
2025-06-02,MU,94.35414724008183,94.17457677096561,99.00301532315058,97.94554901123047
2025-06-03,MU,98.12512605479397,96.72846760266589,102.68421301435427,102.0058364868164
2025-06-04,MU,102.13552322637145,101.45714669944786,103.66187612033171,103.00344848632812
2025-06-05,MU,106.04616446993901,105.27799892548282,108.76964111729035,106.03618621826172
2025-06-06,MU,107.82190885488956,107.78200346078303,110.78481776951126,108.3007583618164
2025-06-09,MU,109.24850235646983,108.32072280620444,112.2612875262312,110.68505859375
2025-06-10,MU,111.26367119937704,110.96439214978969,114.64557545459297,113.86743927001953
2025-06-11,MU,115.32395618397277,114.45603853605634,116.97999590820505,115.7529296875
2025-06-12,MU,113.83751591512879,113.24892082568384,116.20185930256065,115.90257263183594
2025-06-13,MU,113.52825459379517,113.38858951537023,116.82036979960958,115.3239517211914
2025-06-16,MU,117.5286816186065,117.0398538101166,120.67116132410871,119.5538330078125
2025-06-17,MU,119.31439679531657,119.06499378879995,123.21506347060088,120.05262756347656
2025-06-18,MU,120.17235307052488,119.8930228993418,122.6863398335253,121.52910614013672
2025-06-20,MU,122.47683546820772,120.0925431327919,123.86352330420999,123.30485534667969
2025-06-23,MU,123.37468219527351,119.52389901724585,124.21268028730064,121.78848266601562
2025-06-24,MU,124.81125153252144,124.66160819397616,127.79411721768109,127.60456848144531
2025-06-25,MU,126.30766535585121,125.32003153326843,127.19553949322354,126.94613647460938
2025-06-26,MU,129.22068892210345,123.49439782847416,129.5399320880524,125.6991195678711
2025-06-27,MU,124.84117174943576,123.09535065604373,127.23544219975143,124.46208190917969
2025-06-30,MU,124.60174219413192,121.5590225039508,124.78131266127663,122.95568084716797
2025-07-01,MU,122.05783873935913,118.79565052591124,123.69392197214067,120.60132598876953
2025-07-02,MU,120.21225061815707,117.77807480906792,122.70628071396946,121.44928741455078
2025-07-03,MU,122.03788360569305,121.53907758190898,123.3347747008261,121.99797821044922
2025-07-07,MU,121.00442285969777,118.73771520995393,121.33394655179922,119.74624633789062
2025-07-08,MU,122.27257636440953,121.7733008257744,125.26822959622037,124.2397232055664
2025-07-09,MU,124.63915286616175,121.10428091987492,125.96722770944325,122.0628890991211
2025-07-10,MU,124.09992831374454,121.84320071598219,124.16982658534894,122.93162536621094
2025-07-11,MU,121.95304698796393,121.06433709010123,124.62916432600565,124.34957122802734
2025-07-14,MU,120.20557287884175,116.85044073516578,120.26549112242378,118.43814086914062
2025-07-15,MU,120.76477336864997,118.94741065788811,121.21411831965061,119.93597412109375
2025-07-16,MU,118.85753034135378,114.6436436886261,118.91744096652472,116.26129913330078
2025-07-17,MU,113.76492890832743,110.78924323168371,114.03453435747744,113.09590148925781
2025-07-18,MU,114.07447423588386,113.11586610496687,114.63366802600726,114.22425842285156
2025-07-21,MU,113.4254122327799,112.50674707801032,115.75203805116945,113.0659408569336
2025-07-22,MU,112.69647771248235,107.97332765921414,112.8362742569618,109.06175231933594
2025-07-23,MU,109.28144120702953,108.72224737788522,110.13020816795373,109.6708755493164
2025-07-24,MU,110.89908022255209,110.09025628769501,112.5666663118144,111.568115234375
2025-07-25,MU,110.8291875882889,108.67232111286519,111.33845079681777,111.09880065917969
2025-07-28,MU,111.55813403417766,109.70082831339325,111.83772713307584,111.08881378173828
2025-07-29,MU,111.88764882509368,110.50964349265547,113.37548776477294,111.79777526855469
2025-07-30,MU,112.4368470828504,112.24712756318624,114.72352990920864,114.57374572753906
2025-07-31,MU,112.02744094658419,106.78504811147629,112.10731923794293,108.98185729980469
2025-08-01,MU,105.3371594177704,103.23021586705363,106.345698219466,104.72804260253906
2025-08-04,MU,105.86638895230114,105.30720274943775,107.72369468991525,107.61385345458984
2025-08-05,MU,109.14163528168955,106.67521291345182,110.47969006216017,108.9019775390625
2025-08-06,MU,107.74366092723703,106.59532568425388,108.80212261325872,108.62238311767578
2025-08-07,MU,113.97462394447031,110.62947922444039,115.11297160897792,111.70791625976562
2025-08-08,MU,112.00747092710674,111.50819539552295,119.15710019618989,118.71773529052734
2025-08-11,MU,124.78892981811298,121.47374053375103,127.09558037747628,123.54074096679688
2025-08-12,MU,124.5193193513479,122.86172848384064,128.36374718808057,127.56490325927734
2025-08-13,MU,127.39514444995051,123.17127016756936,128.41367078452294,124.08993530273438
2025-08-14,MU,123.02149136038291,121.22410396763792,125.55781204565197,125.10846710205078
2025-08-15,MU,122.99153287410725,119.2669416671264,123.20122768360156,120.69486999511719
2025-08-18,MU,121.17417752138985,120.4851824254618,123.5008034715467,123.3709945678711
2025-08-19,MU,122.76187116002748,121.13422803785157,124.0599829818883,121.87316131591797
2025-08-20,MU,118.52800770763038,113.29560228932478,118.73771013425097,117.04016876220703
2025-08-21,MU,116.83047642303626,115.44249103055458,117.55942206389922,115.62223052978516
2025-08-22,MU,117.47954328089116,116.34119558943844,120.5251196904183,117.5094985961914
2025-08-25,MU,117.50949643308779,115.931783830699,117.90891840586654,116.2513198852539
2025-08-26,MU,115.92179765306861,115.642204554088,118.18851299672248,116.33120727539062
2025-08-27,MU,116.68070154107421,116.27129952694564,118.55798259791385,117.57939910888672
2025-08-28,MU,118.70775237434484,118.55797580357681,122.39240838204496,121.82323455810547
2025-08-29,MU,122.42236503228763,117.88894206128386,122.59211689323759,118.83757019042969
2025-09-02,MU,115.69213526029205,114.08446732139421,118.388220280945,118.30834197998047
2025-09-03,MU,119.18705332143674,117.13004060693738,119.26693923342542,118.54798126220703
2025-09-04,MU,118.67779487425776,118.34827118795694,124.2297440847877,124.030029296875
2025-09-05,MU,127.58485959990992,125.47792397100609,131.21959229669977,131.1796417236328
2025-09-08,MU,130.36086126654317,128.2139670600277,132.06837527367833,131.26954650878906
2025-09-09,MU,131.56909829791124,131.36939110878265,137.8000631608235,135.0440673828125
2025-09-10,MU,139.81714020682267,138.13956630474422,142.03392504086952,139.7971649169922
2025-09-11,MU,147.50596060422927,147.3961193805434,156.03357976761268,150.35183715820312
2025-09-12,MU,153.32752134686854,152.9880176365481,158.0506636879363,157.00218200683594
2025-09-15,MU,156.73258839504385,156.3231787845372,160.10768077438675,157.54141235351562
2025-09-16,MU,157.7510950409448,156.94227110560914,159.3288075726342,158.5898895263672
2025-09-17,MU,157.18193033564916,155.03503635557774,160.35731548020104,159.75819396972656
2025-09-18,MU,162.75384881089644,162.36441449247226,170.20303146314984,168.64529418945312
2025-09-19,MU,162.51419220729974,159.14907986190946,163.46281270894633,162.4942169189453
2025-09-22,MU,164.14184246148645,161.35587622810394,167.01765940463704,164.38148498535156
2025-09-23,MU,165.43993103872322,164.99058611250447,168.74514782079248,166.16888427734375
2025-09-24,MU,164.84082039998248,158.0706450383783,165.75948560020842,161.4757080078125
2025-09-25,MU,157.16196942539648,154.42593371021755,158.7197068264904,156.602783203125
2025-09-26,MU,158.29033372202,154.9551612767484,158.6897480902688,157.04214477539062
2025-09-29,MU,159.76816321970702,159.73820790803768,165.55976218375727,163.66250610351562
2025-09-30,MU,163.87221998072343,163.72244341190353,168.7052035992652,167.07757568359375
2025-10-01,MU,165.360055391913,165.26019419500858,182.1257203526332,181.8860626220703
2025-10-02,MU,184.6920181837313,180.947451558253,185.91023650814074,183.4837646484375
2025-10-03,MU,185.05747089388944,184.767701195086,191.69200169266892,187.67530822753906
2025-10-06,MU,194.8493866472828,189.27398043786616,200.83445884477962,190.802734375
2025-10-07,MU,194.68953886844125,183.08909958546354,195.1391652251319,185.53707885742188
2025-10-08,MU,188.83435823266402,188.6445122723342,196.78779404549877,196.3781280517578
2025-10-09,MU,192.81107263294027,189.34392927817512,196.4580604229229,192.17160034179688
2025-10-10,MU,192.8010839115899,179.4620729381871,193.2806843123076,181.450439453125
2025-10-13,MU,190.63285634686343,187.83517465760693,193.24070732923747,192.61123657226562
2025-10-14,MU,186.8060210760382,186.09659914411782,192.30149111787793,186.9059295654297
2025-10-15,MU,192.32146993643858,187.26563977255464,192.72114964569582,191.78192138671875
2025-10-16,MU,199.79532941067083,195.03923975679353,206.1700647865925,202.3632049560547
2025-10-17,MU,199.11588006243252,195.3889562042053,203.22249584725913,202.2133331298828
2025-10-20,MU,209.4873354801509,205.33075784235103,214.5731398863498,206.59971618652344
2025-10-21,MU,204.13173684344656,200.6745798711446,205.70043582709462,202.12338256835938
2025-10-22,MU,202.08343479206854,192.2415407692192,205.41069416355634,198.30654907226562
2025-10-23,MU,196.5379986864972,195.03923405709398,208.827871696848,206.53976440429688
2025-10-24,MU,212.21508539135147,209.8070664901897,219.63897433539046,218.83963012695312
2025-10-27,MU,224.62484399451952,215.5623219765756,224.794702152935,219.91873168945312
2025-10-28,MU,218.74969235438624,217.38082549996858,222.71642407104707,221.7272491455078
2025-10-29,MU,228.87135078348572,225.9137970864112,232.20859640302862,226.443359375
2025-10-30,MU,225.91380615828191,220.55821966466257,227.212723373412,223.8255157470703
2025-10-31,MU,227.56242644472132,218.6397884581818,231.05954386538664,223.58570861816406
2025-11-03,MU,233.68739709189376,231.60910820999857,237.42430732266837,234.5067138671875
2025-11-04,MU,221.95704904031803,217.22094732703684,228.4816698347356,217.85043334960938
2025-11-05,MU,225.4841533115408,224.54492498552918,239.68245773138185,237.30441284179688
2025-11-06,MU,237.64412607230432,234.68657228255316,246.20707567016703,238.13372802734375
2025-11-07,MU,233.83724925385255,226.21352852190947,242.35023636274957,237.7240447998047
2025-11-10,MU,247.75578657672412,247.6059009691577,256.858284180447,253.0913848876953
2025-11-11,MU,248.135463842015,238.59332616026848,249.78411405190826,240.9114227294922
2025-11-12,MU,244.69830322265625,240.64164932949222,248.9847786735164,244.69830322265625
2025-11-13,MU,243.39938470933058,229.97045103623338,249.29451955420765,236.75485229492188
2025-11-14,MU,231.25938560947498,231.0395655714366,254.95985215207114,246.62672424316406
2025-11-17,MU,246.71664046236828,239.26279288694604,260.36537880925664,241.750732421875
2025-11-18,MU,235.28606053944208,225.33427187377848,238.73321616010134,228.3118133544922
2025-11-19,MU,226.72312262868198,216.18180846432955,234.15699755114895,225.7339324951172
2025-11-20,MU,230.05039789951238,199.43563120798396,230.41010204162293,201.20416259765625
2025-11-21,MU,204.36156124737403,192.43139181117184,211.8254106635664,207.19921875
2025-11-24,MU,213.23424968286807,212.18511136196352,225.9237875384637,223.74557495117188
2025-11-25,MU,219.03946812913145,215.82211865905327,226.00372938148487,224.3450927734375
2025-11-26,MU,229.4308859738144,225.81387219183372,233.63742543404436,230.0703582763672
2025-11-28,MU,235.4259554270632,233.27773211099682,237.90392405462185,236.28524780273438
2025-12-01,MU,232.09867831862545,231.30933567412265,242.16039194453728,240.261962890625
2025-12-02,MU,238.55337433372216,234.13701631172938,244.16874103087034,239.2927703857422
2025-12-03,MU,236.1953223185405,227.90215466713155,237.6041647835438,233.9671630859375
2025-12-04,MU,230.0903484714977,223.14607529026708,233.96715792212248,226.4633331298828
2025-12-05,MU,228.76143455869826,226.50330137516542,240.37187473615015,237.02462768554688
2025-12-08,MU,243.2894764223214,241.4110198397423,249.02473941992127,246.71664428710938
2025-12-09,MU,244.2886506614627,242.63001412991284,255.29956393386357,252.2121124267578
2025-12-10,MU,254.9198778230841,250.3736221892886,264.53194983734414,263.4927978515625
2025-12-11,MU,261.3146103034218,251.34283380916006,262.63353050812447,258.24713134765625
2025-12-12,MU,255.45943871062732,239.12291305634324,255.60932432443443,240.94140625
2025-12-15,MU,246.90649937758124,235.80564812911186,249.9040288029513,237.30441284179688
2025-12-16,MU,235.60581103630304,230.39010872376193,239.20283712501302,232.31851196289062
2025-12-17,MU,236.36517544572627,221.5074267095709,237.25444186461323,225.3342742919922
2025-12-18,MU,256.3187300925832,244.79822699687696,263.43286144325225,248.34530639648438
2025-12-19,MU,251.54264645412775,251.54264645412775,268.15895405598565,265.70098876953125
2025-12-22,MU,276.92174951240804,268.06906072207244,279.7594069968648,276.3622131347656
2025-12-23,MU,275.69276260905343,272.0957215109541,281.62784230536295,276.0424499511719
2025-12-24,MU,277.7710640807415,277.02168171361717,289.06174621510235,286.44390869140625
2025-12-26,MU,290.60048652098465,283.18661404533066,290.6304605959691,284.55548095703125
2025-12-29,MU,280.212285314488,278.38306709285047,294.376349223858,294.24639892578125
2025-12-30,MU,294.5762485898116,291.8873758546106,298.7044885113904,292.5071105957031
2025-12-31,MU,293.0469125010942,284.0606666232223,293.0469125010942,285.2901611328125
2026-01-02,MU,295.00607846003123,294.73617231120267,315.4674842347152,315.2875671386719
2026-01-05,MU,324.9934815276042,309.42000654760994,325.39330746509376,312.0189208984375
2026-01-06,MU,318.14633463899094,317.92642580949723,344.40529136816224,343.2857666015625
2026-01-07,MU,340.5669262408333,337.0384097193049,346.15457532139726,339.40740966796875
2026-01-08,MU,342.7559961297741,321.225033117604,343.51568673613724,326.8826599121094
2026-01-09,MU,332.61028389510386,326.0530407686874,345.6547922186109,344.9450988769531
2026-01-12,MU,340.40698854579153,339.1775245541738,348.32367630622775,345.7247619628906
2026-01-13,MU,346.12457232198557,335.0792249908501,351.0825113246795,337.9880065917969
2026-01-14,MU,334.69938651336355,328.0621907202587,338.9576073671734,333.21002197265625
2026-01-15,MU,345.18497586053485,336.1287827693935,347.62395369792637,336.4886474609375
2026-01-16,MU,352.95174475741555,351.8921922757467,365.65639947952997,362.5976867675781
2026-01-20,MU,364.5268677658108,361.1982794163825,381.3997849298565,364.84674072265625
2026-01-21,MU,372.69344271558526,366.5760174445932,394.0344837413667,388.94659423828125
2026-01-22,MU,396.4734477148891,376.7617278072447,397.61295311527766,397.41302490234375
2026-01-23,MU,396.9932330663986,390.5759154525779,412.2568100921039,399.482177734375
2026-01-26,MU,395.3339171248016,384.1386081547605,397.83286729626053,388.9266052246094
2026-01-27,MU,404.440077826186,399.43220241444334,416.27513270929563,410.0677185058594
2026-01-28,MU,422.2626240537506,416.8249058156781,438.7556958666012,435.09722900390625
2026-01-29,MU,439.1855085220348,417.5246245977186,444.5232626546009,435.6070251464844
2026-01-30,MU,446.2825104531407,406.95903456699176,455.30871717161017,414.7057800292969
2026-02-02,MU,412.0069129532501,409.8278356846554,442.2442105860814,437.61614990234375
2026-02-03,MU,441.9743469105657,407.3588826785566,442.11427226406215,419.2638854980469
2026-02-04,MU,410.4175985803548,363.7472002495992,412.8265903346469,379.2406921386719
2026-02-05,MU,369.46480028783395,365.8463251223046,390.76585027465586,382.729248046875
2026-02-06,MU,377.81128143293284,372.7134169593978,396.4834298764643,394.5242614746094
2026-02-09,MU,380.53014117002857,370.5243348583356,391.6454667226209,383.3389587402344
2026-02-10,MU,375.83210135336617,365.90627856367956,382.6292641429955,373.09326171875
2026-02-11,MU,395.2239899172025,386.40768612441155,413.9860973904565,410.1676940917969
2026-02-12,MU,422.07269506107974,410.9873554694847,438.5857472467042,413.7961730957031
2026-02-13,MU,405.0198675621167,392.54509679679575,420.7032819419831,411.4871520996094
2026-02-17,MU,400.78164369310247,395.1339918596243,413.486297918331,399.61212158203125
2026-02-18,MU,399.3322490936073,394.434312715064,427.6703509687872,420.77325439453125
2026-02-19,MU,415.6353818204169,407.5687634245411,420.14349764725006,417.17474365234375
2026-02-20,MU,415.00563825173424,414.97565207039486,430.3891898788619,427.9902038574219
2026-02-23,MU,422.13267710547626,415.1256107182112,431.5187490538549,420.7932434082031
2026-02-24,MU,429.03975664153035,411.1072878383078,436.08678389659474,417.83447265625
2026-02-25,MU,426.32090453390197,422.82237425050533,436.7065562174714,428.8198547363281
2026-02-26,MU,424.6616000236277,401.79120277798825,433.81775727083726,415.385498046875
2026-02-27,MU,401.64127502928784,401.0115346894632,417.7844874423968,412.19683837890625
2025-02-13,SNDK,35.060001373291016,34.9900016784668,44.0,36.0
2025-02-14,SNDK,37.0,35.505001068115234,38.25,36.650001525878906
2025-02-18,SNDK,40.529998779296875,39.0,47.150001525878906,47.150001525878906
2025-02-19,SNDK,46.5099983215332,45.5,48.5,46.0
2025-02-20,SNDK,48.97999954223633,46.709999084472656,49.4900016784668,48.2599983215332
2025-02-21,SNDK,48.9900016784668,48.0,50.689998626708984,50.369998931884766
2025-02-24,SNDK,52.0,46.209999084472656,53.0,48.599998474121094
2025-02-25,SNDK,48.29999923706055,47.810001373291016,55.0099983215332,48.15999984741211
2025-02-26,SNDK,46.150001525878906,45.29999923706055,49.90999984741211,46.58000183105469
2025-02-27,SNDK,46.040000915527344,41.58000183105469,47.869998931884766,45.15999984741211
2025-02-28,SNDK,45.22999954223633,43.75,48.70000076293945,46.849998474121094
2025-03-03,SNDK,48.4900016784668,47.60499954223633,50.880001068115234,50.310001373291016
2025-03-04,SNDK,46.689998626708984,45.09700012207031,50.099998474121094,48.689998626708984
2025-03-05,SNDK,47.599998474121094,46.5,49.39799880981445,48.470001220703125
2025-03-06,SNDK,47.40999984741211,45.2400016784668,49.060001373291016,46.5
2025-03-07,SNDK,49.20000076293945,47.15999984741211,51.130001068115234,51.0
2025-03-10,SNDK,50.4900016784668,49.54999923706055,53.66999816894531,53.0
2025-03-11,SNDK,51.84000015258789,49.81999969482422,53.189998626708984,52.15999984741211
2025-03-12,SNDK,53.0,50.380001068115234,53.099998474121094,50.439998626708984
2025-03-13,SNDK,50.0,47.86000061035156,50.869998931884766,48.439998626708984
2025-03-14,SNDK,49.43000030517578,49.43000030517578,54.939998626708984,54.81999969482422
2025-03-17,SNDK,54.79999923706055,54.744998931884766,58.36000061035156,55.650001525878906
2025-03-18,SNDK,55.13999938964844,54.56999969482422,57.88999938964844,56.41999816894531
2025-03-19,SNDK,56.29999923706055,55.66999816894531,57.60499954223633,56.33000183105469
2025-03-20,SNDK,56.5099983215332,54.91999816894531,57.16999816894531,56.209999084472656
2025-03-21,SNDK,55.099998474121094,51.915000915527344,55.45000076293945,53.959999084472656
2025-03-24,SNDK,54.61000061035156,51.84000015258789,55.685001373291016,52.9900016784668
2025-03-25,SNDK,52.130001068115234,51.7599983215332,53.18000030517578,52.20000076293945
2025-03-26,SNDK,53.529998779296875,51.97999954223633,53.70000076293945,52.619998931884766
2025-03-27,SNDK,51.95000076293945,51.709999084472656,54.2400016784668,52.880001068115234
2025-03-28,SNDK,52.209999084472656,48.45500183105469,52.88999938964844,48.970001220703125
2025-03-31,SNDK,47.40999984741211,47.02000045776367,48.39500045776367,47.61000061035156
2025-04-01,SNDK,47.54999923706055,46.58000183105469,49.36000061035156,48.11000061035156
2025-04-02,SNDK,46.91999816894531,46.5099983215332,48.709999084472656,47.66999816894531
2025-04-03,SNDK,44.79999923706055,37.54999923706055,44.79999923706055,38.2599983215332
2025-04-04,SNDK,35.720001220703125,28.360000610351562,35.869998931884766,30.110000610351562
2025-04-07,SNDK,29.219999313354492,27.885000228881836,32.97999954223633,31.479999542236328
2025-04-08,SNDK,33.0,31.655000686645508,35.84000015258789,32.349998474121094
2025-04-09,SNDK,31.920000076293945,31.260000228881836,39.650001525878906,36.58000183105469
2025-04-10,SNDK,34.599998474121094,30.510000228881836,35.029998779296875,31.075000762939453
2025-04-11,SNDK,30.559999465942383,28.270000457763672,32.04999923706055,31.969999313354492
2025-04-14,SNDK,33.75,32.47999954223633,36.16999816894531,33.54999923706055
2025-04-15,SNDK,33.29999923706055,32.88999938964844,34.560001373291016,33.22999954223633
2025-04-16,SNDK,32.29999923706055,30.75,33.119998931884766,32.029998779296875
2025-04-17,SNDK,31.75,30.389999389648438,32.65999984741211,31.290000915527344
2025-04-21,SNDK,31.06999969482422,28.940000534057617,31.06999969482422,29.809999465942383
2025-04-22,SNDK,30.260000228881836,29.315000534057617,31.1200008392334,29.6200008392334
2025-04-23,SNDK,31.985000610351562,30.200000762939453,32.77799987792969,30.360000610351562
2025-04-24,SNDK,30.809999465942383,30.309999465942383,32.97999954223633,32.290000915527344
2025-04-25,SNDK,32.2599983215332,31.600000381469727,33.369998931884766,32.849998474121094
2025-04-28,SNDK,32.630001068115234,31.65999984741211,33.0,32.27000045776367
2025-04-29,SNDK,31.389999389648438,31.389999389648438,33.040000915527344,32.939998626708984
2025-04-30,SNDK,31.84000015258789,31.010000228881836,32.470001220703125,32.11000061035156
2025-05-01,SNDK,32.47999954223633,32.47999954223633,34.189998626708984,32.59000015258789
2025-05-02,SNDK,33.11000061035156,33.04999923706055,35.40999984741211,34.400001525878906
2025-05-05,SNDK,33.83000183105469,33.525001525878906,35.22999954223633,34.61000061035156
2025-05-06,SNDK,34.02000045776367,33.459999084472656,34.43000030517578,33.83000183105469
2025-05-07,SNDK,34.0,33.37799835205078,35.560001373291016,34.970001220703125
2025-05-08,SNDK,34.970001220703125,33.130001068115234,37.7599983215332,36.65999984741211
2025-05-09,SNDK,37.959999084472656,37.279998779296875,38.790000915527344,37.7400016784668
2025-05-12,SNDK,41.13999938964844,40.0,42.2400016784668,41.27000045776367
2025-05-13,SNDK,41.849998474121094,41.29999923706055,43.79999923706055,42.0
2025-05-14,SNDK,42.0,41.0099983215332,43.43000030517578,41.93000030517578
2025-05-15,SNDK,41.16999816894531,39.75,41.862998962402344,40.540000915527344
2025-05-16,SNDK,40.52000045776367,39.92499923706055,41.0,40.439998626708984
2025-05-19,SNDK,39.33000183105469,38.529998779296875,39.5,38.779998779296875
2025-05-20,SNDK,38.779998779296875,38.45000076293945,41.111000061035156,40.18000030517578
2025-05-21,SNDK,40.040000915527344,38.349998474121094,40.47999954223633,38.599998474121094
2025-05-22,SNDK,38.400001525878906,37.77000045776367,39.284000396728516,37.84000015258789
2025-05-23,SNDK,36.25,35.790000915527344,37.56700134277344,37.279998779296875
2025-05-27,SNDK,37.94499969482422,37.5,38.619998931884766,38.18000030517578
2025-05-28,SNDK,38.400001525878906,37.79999923706055,38.90999984741211,38.58000183105469
2025-05-29,SNDK,39.040000915527344,37.685001373291016,39.224998474121094,38.599998474121094
2025-05-30,SNDK,38.189998626708984,36.68000030517578,38.45000076293945,37.689998626708984
2025-06-02,SNDK,37.540000915527344,36.207000732421875,37.880001068115234,37.33000183105469
2025-06-03,SNDK,37.45000076293945,36.869998931884766,39.2400016784668,38.63999938964844
2025-06-04,SNDK,38.63999938964844,38.349998474121094,40.27000045776367,39.81999969482422
